2026-03-13 10:54:00 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:54:03 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:54:05 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:54:08 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:54:11 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:54:15 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:54:20 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:54:28 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:55:10 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:56:03 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:57:05 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:58:04 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:58:06 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:58:09 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:58:10 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:58:13 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:58:17 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 10:58:21 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 11:01:38 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 11:01:41 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 11:01:44 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 11:01:45 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 11:06:42 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 11:06:45 [ERROR]: Failed to connect to database. Exiting...
2026-03-13 14:07:00 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.19.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:07:03 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.19.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:07:08 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.19.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:07:15 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.19.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:09:47 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:09:49 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:09:51 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:09:53 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:09:55 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
2026-03-13 14:09:58 [ERROR]: ❌ Erreur de connexion : Access denied for user 'eventdkc2_user'@'172.18.0.4' (using password: YES) (host=mysql, user=eventdkc2_user, database=eventdkc2_db)
